net_id,from_id,to_id,value
2017-06-30,FR,TW,8511
2017-06-30,FR,FI,2657
2017-06-30,FR,DE,144145
2017-06-30,FR,GR,979
2017-06-30,FR,IE,4460.169
2017-06-30,FR,IT,50147.93
2017-06-30,FR,JP,169711.2
2017-06-30,FR,NL,98912.297
2017-06-30,FR,PT,4575.683
2017-06-30,FR,KR,1318.971
2017-06-30,FR,ES,55734.696
2017-06-30,FR,SE,7633.306
2017-06-30,FR,CH,57349.234
2017-06-30,FR,TR,661.303
2017-06-30,FR,GB,208204
2017-06-30,FR,US,176769
2017-06-30,DE,5A,1423599.733
2017-06-30,DE,AU,14201.543
2017-06-30,DE,AT,33808.037
2017-06-30,DE,BE,7709
2017-06-30,DE,CA,28347.519
2017-06-30,DE,CL,119.714
2017-06-30,DE,TW,4177
2017-06-30,DE,FI,3885
2017-06-30,DE,FR,163584
2017-06-30,DE,GR,1550
2017-06-30,DE,IE,911.673
2017-06-30,DE,IT,198602.66
2017-06-30,DE,JP,126265.8
2017-06-30,DE,NL,180702.037
2017-06-30,DE,PT,2179.959
2017-06-30,DE,KR,3907.329
2017-06-30,DE,ES,62211.609
2017-06-30,DE,SE,31775.679
2017-06-30,DE,CH,79574.048
2017-06-30,DE,TR,1990.318
2017-06-30,DE,GB,204361
2017-06-30,DE,US,247651
2017-06-30,GR,5A,27436.809
2017-06-30,GR,AU,160.824
2017-06-30,GR,AT,216.594
2017-06-30,GR,BE,52
2017-06-30,GR,TW,32
2017-06-30,GR,FR,2055
2017-06-30,GR,DE,6654
2017-06-30,GR,IE,23.654
2017-06-30,GR,IT,471.489
2017-06-30,GR,JP,232.7
2017-06-30,GR,NL,1306.698
2017-06-30,GR,PT,164.01
2017-06-30,GR,KR,369.024
2017-06-30,GR,ES,351.238
2017-06-30,GR,TR,46.267
2017-06-30,GR,GB,3264
2017-06-30,GR,US,10439
2017-06-30,IN,5A,265810.317
2017-06-30,IN,AU,5696.076
2017-06-30,IN,AT,149.451
2017-06-30,IN,BE,136
2017-06-30,IN,CL,12.871
2017-06-30,IN,TW,5592
2017-06-30,IN,FR,19745
2017-06-30,IN,DE,19601
2017-06-30,IN,IE,4.812
2017-06-30,IN,IT,1154.035
2017-06-30,IN,JP,41159
2017-06-30,IN,PT,57.457
2017-06-30,IN,KR,4382.313
2017-06-30,IN,ES,296.496
2017-06-30,IN,TR,4.461
2017-06-30,IN,GB,67240
2017-06-30,IN,US,80305
2017-06-30,IE,5A,384266.796
2017-06-30,IE,AU,3491.233
2017-06-30,IE,AT,1075.235
2017-06-30,IE,BE,14925
2017-06-30,IE,TW,357
2017-06-30,IE,FR,40023
2017-06-30,IE,DE,29577
2017-06-30,IE,GR,153
2017-06-30,IE,IT,8583.39
2017-06-30,IE,JP,42804.7
2017-06-30,IE,NL,35839.751
2017-06-30,IE,PT,1249.026
2017-06-30,IE,KR,680.307
2017-06-30,IE,ES,7087.504
2017-06-30,IE,SE,2059.759
2017-06-30,IE,CH,21134.581
2017-06-30,IE,TR,851.488
2017-06-30,IE,GB,81641
2017-06-30,IE,US,74135
2017-06-30,IT,5A,617601.92
2017-06-30,IT,AU,745.365
2017-06-30,IT,AT,6547.376
2017-06-30,IT,BE,6653
2017-06-30,IT,CA,699.991
2017-06-30,IT,CL,2.845
2017-06-30,IT,TW,186
2017-06-30,IT,FR,297188
2017-06-30,IT,DE,85217
2017-06-30,IT,GR,699
2017-06-30,IT,IE,1429.807
2017-06-30,IT,JP,30068.6
2017-06-30,IT,NL,26440.979
2017-06-30,IT,PT,6405.135
2017-06-30,IT,KR,385.951
2017-06-30,IT,ES,64324.957
2017-06-30,IT,SE,371.818
2017-06-30,IT,CH,18140.152
2017-06-30,IT,TR,242.421
2017-06-30,IT,GB,26637
2017-06-30,IT,US,44142
2017-06-30,JP,5A,860091.187
2017-06-30,JP,AU,28858.299
2017-06-30,JP,AT,82.787
2017-06-30,JP,BE,778
2017-06-30,JP,CA,30088.979
2017-06-30,JP,CL,91.892
2017-06-30,JP,TW,31927
2017-06-30,JP,FI,45
2017-06-30,JP,FR,165782
2017-06-30,JP,DE,35590
2017-06-30,JP,GR,33
2017-06-30,JP,IE,38.634
2017-06-30,JP,IT,5920.552
2017-06-30,JP,NL,8434.098
2017-06-30,JP,PT,105.35
2017-06-30,JP,KR,8185.067
2017-06-30,JP,ES,10285.655
2017-06-30,JP,SE,2630.889
2017-06-30,JP,TR,76.474
2017-06-30,JP,GB,153898
2017-06-30,JP,US,362258
2017-06-30,NL,5A,529983.171
2017-06-30,NL,AU,5249.641
2017-06-30,NL,AT,4279.352
2017-06-30,NL,BE,24815
2017-06-30,NL,CA,9522.989
2017-06-30,NL,CL,67.817
2017-06-30,NL,TW,3410
2017-06-30,NL,FI,1787
2017-06-30,NL,FR,101188
2017-06-30,NL,DE,71880
2017-06-30,NL,GR,224
2017-06-30,NL,IE,1716.069
2017-06-30,NL,IT,23388.519
2017-06-30,NL,JP,74768.7
2017-06-30,NL,PT,1646.23
2017-06-30,NL,KR,792.482
2017-06-30,NL,ES,17531.906
2017-06-30,NL,SE,10067.595
2017-06-30,NL,TR,966.312
2017-06-30,NL,GB,104789
2017-06-30,NL,US,65800
2017-06-30,PT,5A,150177.475
2017-06-30,PT,AU,221.076
2017-06-30,PT,AT,331.16
2017-06-30,PT,BE,434
2017-06-30,PT,CA,14.878
2017-06-30,PT,TW,7
2017-06-30,PT,FI,23
2017-06-30,PT,FR,13831
2017-06-30,PT,DE,12471
2017-06-30,PT,GR,33
2017-06-30,PT,IE,202.897
2017-06-30,PT,IT,4021.39
2017-06-30,PT,JP,487.5
2017-06-30,PT,NL,2172.4
2017-06-30,PT,KR,108.573
2017-06-30,PT,ES,107767.561
2017-06-30,PT,SE,75.942
2017-06-30,PT,GB,2828
2017-06-30,PT,US,5079
2017-06-30,KR,5A,290764.307
2017-06-30,KR,AU,7505.868
2017-06-30,KR,AT,244.92
2017-06-30,KR,BE,104
2017-06-30,KR,CA,1390.957
2017-06-30,KR,CL,29.791
2017-06-30,KR,TW,5487
2017-06-30,KR,FR,20251
2017-06-30,KR,DE,14342
2017-06-30,KR,IE,0.016
2017-06-30,KR,IT,478.481
2017-06-30,KR,JP,59201.7
2017-06-30,KR,PT,26.095
2017-06-30,KR,ES,954.722
2017-06-30,KR,SE,1046.994
2017-06-30,KR,TR,0.424
2017-06-30,KR,GB,75133
2017-06-30,KR,US,84227
2017-06-30,ES,5A,390233.699
2017-06-30,ES,AU,1722.433
2017-06-30,ES,AT,3357.291
2017-06-30,ES,BE,7846
2017-06-30,ES,CA,2237.623
2017-06-30,ES,CL,49.691
2017-06-30,ES,TW,314
2017-06-30,ES,FI,25
2017-06-30,ES,FR,99285
2017-06-30,ES,DE,65787
2017-06-30,ES,GR,462
2017-06-30,ES,IE,2430.474
2017-06-30,ES,IT,55413.237
2017-06-30,ES,JP,23238.4
2017-06-30,ES,NL,36227.553
2017-06-30,ES,PT,18994.848
2017-06-30,ES,KR,283.054
2017-06-30,ES,SE,727.721
2017-06-30,ES,CH,11776.88
2017-06-30,ES,TR,36.277
2017-06-30,ES,GB,23331
2017-06-30,ES,US,35912
2017-06-30,SE,5A,159362.937
2017-06-30,SE,AU,1057.672
2017-06-30,SE,AT,1352.206
2017-06-30,SE,BE,778
2017-06-30,SE,CA,7402.026
2017-06-30,SE,CL,4.018
2017-06-30,SE,TW,855
2017-06-30,SE,FI,4563
2017-06-30,SE,FR,17917
2017-06-30,SE,DE,29445
2017-06-30,SE,GR,51
2017-06-30,SE,IE,1355.867
2017-06-30,SE,IT,1676.677
2017-06-30,SE,JP,20709.7
2017-06-30,SE,NL,6249.556
2017-06-30,SE,PT,228.006
2017-06-30,SE,KR,209.9
2017-06-30,SE,ES,5245.263
2017-06-30,SE,TR,9.455
2017-06-30,SE,GB,13008
2017-06-30,SE,US,25252
2017-06-30,CH,5A,383584.13
2017-06-30,CH,AU,4713.954
2017-06-30,CH,AT,10863.804
2017-06-30,CH,BE,1499
2017-06-30,CH,CA,3862.984
2017-06-30,CH,CL,117.311
2017-06-30,CH,TW,2595
2017-06-30,CH,FI,49
2017-06-30,CH,FR,84025
2017-06-30,CH,DE,65869
2017-06-30,CH,GR,508
2017-06-30,CH,IE,324.76
2017-06-30,CH,IT,12965.501
2017-06-30,CH,JP,30713.7
2017-06-30,CH,NL,33672.636
2017-06-30,CH,PT,1620.253
2017-06-30,CH,KR,776.601
2017-06-30,CH,ES,7814.227
2017-06-30,CH,SE,8517.7
2017-06-30,CH,TR,240.437
2017-06-30,CH,GB,57812
2017-06-30,CH,US,50852
2017-06-30,TR,5A,225822.474
2017-06-30,TR,AU,149.708
2017-06-30,TR,AT,1133.483
2017-06-30,TR,BE,806
2017-06-30,TR,CL,7.524
2017-06-30,TR,TW,469
2017-06-30,TR,FR,34342
2017-06-30,TR,DE,13009
2017-06-30,TR,GR,200
2017-06-30,TR,IE,66.3
2017-06-30,TR,IT,15730.28
2017-06-30,TR,JP,10534.9
2017-06-30,TR,PT,299.103
2017-06-30,TR,KR,1406.382
2017-06-30,TR,ES,85781.588
2017-06-30,TR,SE,334.755
2017-06-30,TR,GB,19603
2017-06-30,TR,US,17592
2017-06-30,GB,5A,2300974.51
2017-06-30,GB,AU,81316.625
2017-06-30,GB,AT,7408.037
2017-06-30,GB,BE,13361
2017-06-30,GB,CA,127159.246
2017-06-30,GB,CL,879.76
2017-06-30,GB,TW,7907
2017-06-30,GB,FI,2272
2017-06-30,GB,FR,221189
2017-06-30,GB,DE,369706
2017-06-30,GB,GR,7692
2017-06-30,GB,IE,59147.9
2017-06-30,GB,IT,42827.265
2017-06-30,GB,JP,180167.5
2017-06-30,GB,NL,104096.695
2017-06-30,GB,PT,2424.726
2017-06-30,GB,KR,4763.885
2017-06-30,GB,ES,399235.273
2017-06-30,GB,SE,57895.592
2017-06-30,GB,CH,155108.287
2017-06-30,GB,TR,2264.604
2017-06-30,GB,US,421106
2017-06-30,US,5A,5760442.27
2017-06-30,US,AU,110708.146
2017-06-30,US,AT,7856.746
2017-06-30,US,BE,10121
2017-06-30,US,CA,983806.169
2017-06-30,US,CL,7405.238
2017-06-30,US,TW,51241
2017-06-30,US,FI,234
2017-06-30,US,FR,482673
2017-06-30,US,DE,385778
2017-06-30,US,GR,672
2017-06-30,US,IE,6601.513
2017-06-30,US,IT,38026.619
2017-06-30,US,JP,1602111.7
2017-06-30,US,NL,251435.421
2017-06-30,US,PT,2542.958
2017-06-30,US,KR,26935.849
2017-06-30,US,ES,253721.665
2017-06-30,US,SE,130114.769
2017-06-30,US,CH,517822.964
2017-06-30,US,TR,2308.102
2017-06-30,US,GB,805328
2017-09-30,AU,5A,463868.443
2017-09-30,AU,AT,677.814
2017-09-30,AU,BE,1662
2017-09-30,AU,CA,19558.196
2017-09-30,AU,CL,2.562
2017-09-30,AU,TW,12494
2017-09-30,AU,FI,342
2017-09-30,AU,FR,24349
2017-09-30,AU,DE,25898
2017-09-30,AU,GR,46
2017-09-30,AU,IE,642.019
2017-09-30,AU,IT,1575.135
2017-09-30,AU,JP,122270.4
2017-09-30,AU,NL,70453.215
2017-09-30,AU,PT,85.623
2017-09-30,AU,KR,4660.397
2017-09-30,AU,ES,2143.347
2017-09-30,AU,SE,1121.925
2017-09-30,AU,TR,88.468
2017-09-30,AU,GB,53896
2017-09-30,AU,US,95481
2017-09-30,AT,5A,205079.251
2017-09-30,AT,AU,320.065
2017-09-30,AT,BE,1236
2017-09-30,AT,CA,1727.985
2017-09-30,AT,TW,362
2017-09-30,AT,FI,530
2017-09-30,AT,FR,16039
2017-09-30,AT,DE,42931
2017-09-30,AT,GR,396
2017-09-30,AT,IE,141.217
2017-09-30,AT,IT,87459.298
2017-09-30,AT,JP,4466.9
2017-09-30,AT,NL,11155.904
2017-09-30,AT,PT,176.823
2017-09-30,AT,KR,66.294
2017-09-30,AT,ES,5138.481
2017-09-30,AT,SE,271.063
2017-09-30,AT,CH,11357.689
2017-09-30,AT,TR,179.545
2017-09-30,AT,GB,7748
2017-09-30,AT,US,12757
2017-09-30,BE,5A,512026.581
2017-09-30,BE,AU,1081.371
2017-09-30,BE,AT,2187.167
2017-09-30,BE,CA,2038.785
2017-09-30,BE,CL,3.357
2017-09-30,BE,TW,293
2017-09-30,BE,FI,1351
2017-09-30,BE,FR,239895
2017-09-30,BE,DE,28056
2017-09-30,BE,GR,456
2017-09-30,BE,IE,1318.339
2017-09-30,BE,IT,4799.77
2017-09-30,BE,JP,30215.9
2017-09-30,BE,PT,307.33
2017-09-30,BE,KR,404.529
2017-09-30,BE,ES,5726.585
2017-09-30,BE,SE,6954.048
2017-09-30,BE,TR,185.621
2017-09-30,BE,GB,11082
2017-09-30,BE,US,24844
2017-09-30,CA,5A,442104.628
2017-09-30,CA,AU,11753.137
2017-09-30,CA,AT,954.619
2017-09-30,CA,BE,2591
2017-09-30,CA,CL,7.798
2017-09-30,CA,TW,3994
2017-09-30,CA,FI,2459
2017-09-30,CA,FR,29976
2017-09-30,CA,DE,32509
2017-09-30,CA,GR,42
2017-09-30,CA,IE,1400.463
2017-09-30,CA,IT,2279.283
2017-09-30,CA,JP,73185
2017-09-30,CA,NL,15147.959
2017-09-30,CA,PT,136.489
2017-09-30,CA,KR,2548.819
2017-09-30,CA,ES,4881.827
2017-09-30,CA,SE,2867.249
2017-09-30,CA,CH,25596.185
2017-09-30,CA,TR,49.215
2017-09-30,CA,GB,89729
2017-09-30,CA,US,127654
2017-09-30,CL,5A,126638.529
2017-09-30,CL,AU,234.35
2017-09-30,CL,AT,23.456
2017-09-30,CL,BE,77
2017-09-30,CL,TW,431
2017-09-30,CL,FR,2029
2017-09-30,CL,DE,1788
2017-09-30,CL,IE,0.825
2017-09-30,CL,JP,8103.1
2017-09-30,CL,PT,60.39
2017-09-30,CL,KR,409.369
2017-09-30,CL,ES,75275.762
2017-09-30,CL,SE,266.343
2017-09-30,CL,TR,0.348
2017-09-30,CL,GB,2990
2017-09-30,CL,US,10738
2017-09-30,FI,5A,242211.845
2017-09-30,FI,AU,1196.37
2017-09-30,FI,AT,1511.04
2017-09-30,FI,BE,657
2017-09-30,FI,CA,2160.289
2017-09-30,FI,CL,0.008
2017-09-30,FI,TW,202
2017-09-30,FI,FR,10383
2017-09-30,FI,DE,18736
2017-09-30,FI,GR,93
2017-09-30,FI,IE,325.683
2017-09-30,FI,IT,1309.522
2017-09-30,FI,JP,4590.5
2017-09-30,FI,NL,9805.086
2017-09-30,FI,PT,39.395
2017-09-30,FI,KR,13.369
2017-09-30,FI,ES,3755.793
2017-09-30,FI,SE,168697.503
2017-09-30,FI,TR,1.948
2017-09-30,FI,GB,5242
2017-09-30,FI,US,11040
2017-09-30,FR,5A,1118400.986
2017-09-30,FR,AU,11942.205
2017-09-30,FR,AT,7657.861
2017-09-30,FR,BE,16141
2017-09-30,FR,CA,25527.339
2017-09-30,FR,CL,233.421
2017-09-30,FR,TW,8268
2017-09-30,FR,FI,2819
2017-09-30,FR,DE,151289
2017-09-30,FR,GR,1003
2017-09-30,FR,IE,4657.221
2017-09-30,FR,IT,51992.235
2017-09-30,FR,JP,179419.6
2017-09-30,FR,NL,108866.399
2017-09-30,FR,PT,4707.928
2017-09-30,FR,KR,1429.865
2017-09-30,FR,ES,56222.334
2017-09-30,FR,SE,13077.138
2017-09-30,FR,CH,63684.187
2017-09-30,FR,TR,826.252
2017-09-30,FR,GB,211400
2017-09-30,FR,US,186125
2017-09-30,DE,5A,1468376.328
2017-09-30,DE,AU,11584.862
2017-09-30,DE,AT,34014.158
2017-09-30,DE,BE,7404
2017-09-30,DE,CA,32198.541
2017-09-30,DE,CL,57.942
2017-09-30,DE,TW,3871
2017-09-30,DE,FI,3990
2017-09-30,DE,FR,158730
2017-09-30,DE,GR,1649
2017-09-30,DE,IE,1019.538
2017-09-30,DE,IT,202094.497
2017-09-30,DE,JP,124882.6
2017-09-30,DE,NL,186452.481
2017-09-30,DE,PT,2007.127
2017-09-30,DE,KR,3903.434
2017-09-30,DE,ES,62497.058
2017-09-30,DE,SE,38304.315
2017-09-30,DE,CH,80515.839
2017-09-30,DE,TR,2476.07
2017-09-30,DE,GB,209707
2017-09-30,DE,US,264174
2017-09-30,GR,5A,26405.819
2017-09-30,GR,AU,172.342
2017-09-30,GR,AT,224.509
2017-09-30,GR,BE,24
2017-09-30,GR,TW,31
2017-09-30,GR,FR,1396
2017-09-30,GR,DE,4696
2017-09-30,GR,IE,23.614
2017-09-30,GR,IT,1684.681
2017-09-30,GR,JP,252.1
2017-09-30,GR,NL,1395.675
2017-09-30,GR,PT,162.218
2017-09-30,GR,KR,368.311
2017-09-30,GR,ES,501.461
2017-09-30,GR,TR,47.601
2017-09-30,GR,GB,3989
2017-09-30,GR,US,9859
2017-09-30,IN,5A,268922.706
2017-09-30,IN,AU,5752.145
2017-09-30,IN,AT,209.514
2017-09-30,IN,BE,116
2017-09-30,IN,TW,5218
2017-09-30,IN,FR,19802
2017-09-30,IN,DE,19584
2017-09-30,IN,IE,6.157
2017-09-30,IN,IT,1204.15
2017-09-30,IN,JP,42878.4
2017-09-30,IN,PT,53.961
2017-09-30,IN,KR,4642.266
2017-09-30,IN,ES,302.166
2017-09-30,IN,TR,18.295
2017-09-30,IN,GB,67057
2017-09-30,IN,US,78925
2017-09-30,IE,5A,396143.049
2017-09-30,IE,AU,3146.259
2017-09-30,IE,AT,1028.611
2017-09-30,IE,BE,15578
2017-09-30,IE,TW,349
2017-09-30,IE,FR,43295
2017-09-30,IE,DE,33121
2017-09-30,IE,GR,132
2017-09-30,IE,IT,9688.824
2017-09-30,IE,JP,42843.1
2017-09-30,IE,NL,38114.286
2017-09-30,IE,PT,1034.444
2017-09-30,IE,KR,859.856
2017-09-30,IE,ES,8194.907
2017-09-30,IE,SE,1897.656
2017-09-30,IE,CH,23438.986
2017-09-30,IE,TR,853.707
2017-09-30,IE,GB,81885
2017-09-30,IE,US,74065
2017-09-30,IT,5A,637640.782
2017-09-30,IT,AU,1364.422
2017-09-30,IT,AT,5641.03
2017-09-30,IT,BE,6778
2017-09-30,IT,CA,572.744
2017-09-30,IT,CL,4.145
2017-09-30,IT,TW,166
2017-09-30,IT,FR,304393
2017-09-30,IT,DE,88737
2017-09-30,IT,GR,842
2017-09-30,IT,IE,1312.631
2017-09-30,IT,JP,30642.5
2017-09-30,IT,NL,28534.725
2017-09-30,IT,PT,7975.549
2017-09-30,IT,KR,339.972
2017-09-30,IT,ES,67006.769
2017-09-30,IT,SE,346.723
2017-09-30,IT,CH,16871.8
2017-09-30,IT,TR,42.383
2017-09-30,IT,GB,27087
2017-09-30,IT,US,47647
2017-09-30,JP,5A,946404.998
2017-09-30,JP,AU,29777.155
2017-09-30,JP,AT,109.427
2017-09-30,JP,BE,799
2017-09-30,JP,CA,34738.78
2017-09-30,JP,CL,98.132
2017-09-30,JP,TW,30978
2017-09-30,JP,FI,123
2017-09-30,JP,FR,194359
2017-09-30,JP,DE,34967
2017-09-30,JP,GR,25
2017-09-30,JP,IE,150.994
2017-09-30,JP,IT,7891.979
2017-09-30,JP,NL,12696.772
2017-09-30,JP,PT,97.537
2017-09-30,JP,KR,7703.606
2017-09-30,JP,ES,11267.304
2017-09-30,JP,SE,2344.805
2017-09-30,JP,TR,152.999
2017-09-30,JP,GB,174725
2017-09-30,JP,US,388839
2017-09-30,NL,5A,537308.238
2017-09-30,NL,AU,5573.831
2017-09-30,NL,AT,4473.005
2017-09-30,NL,BE,25171
2017-09-30,NL,CA,9335.863
2017-09-30,NL,CL,69.566
2017-09-30,NL,TW,3796
2017-09-30,NL,FI,1881
2017-09-30,NL,FR,105632
2017-09-30,NL,DE,73390
2017-09-30,NL,GR,235
2017-09-30,NL,IE,1770.251
2017-09-30,NL,IT,21202.936
2017-09-30,NL,JP,75311.9
2017-09-30,NL,PT,1420.17
2017-09-30,NL,KR,740.19
2017-09-30,NL,ES,17504.744
2017-09-30,NL,SE,10921.03
2017-09-30,NL,TR,1168.296
2017-09-30,NL,GB,100829
2017-09-30,NL,US,70924
2017-09-30,PT,5A,156440.515
2017-09-30,PT,AU,203.185
2017-09-30,PT,AT,294.262
2017-09-30,PT,BE,467
2017-09-30,PT,CA,11.493
2017-09-30,PT,TW,7
2017-09-30,PT,FI,25
2017-09-30,PT,FR,14756
2017-09-30,PT,DE,13061
2017-09-30,PT,GR,31
2017-09-30,PT,IE,215.75
2017-09-30,PT,IT,4339.784
2017-09-30,PT,JP,547.3
2017-09-30,PT,NL,2362.533
2017-09-30,PT,KR,104.004
2017-09-30,PT,ES,112897.835
2017-09-30,PT,SE,81.955
2017-09-30,PT,TR,0.091
2017-09-30,PT,GB,1786
2017-09-30,PT,US,5176
2017-09-30,KR,5A,294314.874
2017-09-30,KR,AU,7667.863
2017-09-30,KR,AT,229.095
2017-09-30,KR,BE,102
2017-09-30,KR,CA,1605.337
2017-09-30,KR,CL,27.367
2017-09-30,KR,TW,6167
2017-09-30,KR,FR,20596
2017-09-30,KR,DE,15459
2017-09-30,KR,IE,0.015
2017-09-30,KR,IT,380.637
2017-09-30,KR,JP,59311.7
2017-09-30,KR,PT,13.668
2017-09-30,KR,ES,1286.54
2017-09-30,KR,SE,909.852
2017-09-30,KR,TR,24.545
2017-09-30,KR,GB,74605
2017-09-30,KR,US,85334
2017-09-30,ES,5A,405977.924
2017-09-30,ES,AU,1372.849
2017-09-30,ES,AT,3415.934
2017-09-30,ES,BE,7738
2017-09-30,ES,CA,3230.579
2017-09-30,ES,CL,8.635
2017-09-30,ES,TW,445
2017-09-30,ES,FI,27
2017-09-30,ES,FR,101080
2017-09-30,ES,DE,69803
2017-09-30,ES,GR,719
2017-09-30,ES,IE,2778.877
2017-09-30,ES,IT,60872.794
2017-09-30,ES,JP,23785.3
2017-09-30,ES,NL,36554.835
2017-09-30,ES,PT,19539.558
2017-09-30,ES,KR,298.333
2017-09-30,ES,SE,715.63
2017-09-30,ES,CH,11145.043
2017-09-30,ES,TR,32.4
2017-09-30,ES,GB,23194
2017-09-30,ES,US,38400
2017-09-30,SE,5A,159955.001
2017-09-30,SE,AU,1095.178
2017-09-30,SE,AT,1471.489
2017-09-30,SE,BE,802
2017-09-30,SE,CA,7317.212
2017-09-30,SE,CL,0.78
2017-09-30,SE,TW,817
2017-09-30,SE,FI,4794
2017-09-30,SE,FR,21736
2017-09-30,SE,DE,29919
2017-09-30,SE,GR,50
2017-09-30,SE,IE,1421.107
2017-09-30,SE,IT,1818.641
2017-09-30,SE,JP,18804.8
2017-09-30,SE,NL,6647.735
2017-09-30,SE,PT,151.264
2017-09-30,SE,KR,186.145
2017-09-30,SE,ES,5397.09
2017-09-30,SE,TR,26.336
2017-09-30,SE,GB,11388
2017-09-30,SE,US,28614
2017-09-30,CH,5A,385002.409
2017-09-30,CH,AU,4034.092
2017-09-30,CH,AT,8722.132
2017-09-30,CH,BE,1247
2017-09-30,CH,CA,4701.413
2017-09-30,CH,CL,40.895
2017-09-30,CH,TW,2619
2017-09-30,CH,FI,65
2017-09-30,CH,FR,77341
2017-09-30,CH,DE,66353
2017-09-30,CH,GR,485
2017-09-30,CH,IE,402.743
2017-09-30,CH,IT,13059.151
2017-09-30,CH,JP,31362
2017-09-30,CH,NL,43527.198
2017-09-30,CH,PT,1641.636
2017-09-30,CH,KR,785.147
2017-09-30,CH,ES,7182
2017-09-30,CH,SE,14755.554
2017-09-30,CH,TR,557.712
2017-09-30,CH,GB,49492
2017-09-30,CH,US,52315
2017-09-30,TR,5A,227552.873
2017-09-30,TR,AU,133.164
2017-09-30,TR,AT,1199.33
2017-09-30,TR,BE,870
2017-09-30,TR,CL,5.791
2017-09-30,TR,TW,466
2017-09-30,TR,FR,34787
2017-09-30,TR,DE,12202
2017-09-30,TR,GR,189
2017-09-30,TR,IE,70.934
2017-09-30,TR,IT,17078.004
2017-09-30,TR,JP,10610.9
2017-09-30,TR,PT,322.508
2017-09-30,TR,KR,1521.106
2017-09-30,TR,ES,85431.473
2017-09-30,TR,SE,364.189
2017-09-30,TR,GB,18007
2017-09-30,TR,US,18092
2017-09-30,GB,5A,2408694.8
2017-09-30,GB,AU,74704.901
2017-09-30,GB,AT,7307.853
2017-09-30,GB,BE,13637
2017-09-30,GB,CA,134191.204
2017-09-30,GB,CL,928.374
2017-09-30,GB,TW,6980
2017-09-30,GB,FI,2654
2017-09-30,GB,FR,236985
2017-09-30,GB,DE,370525
2017-09-30,GB,GR,7848
2017-09-30,GB,IE,60849.129
2017-09-30,GB,IT,46863.721
2017-09-30,GB,JP,192321.1
2017-09-30,GB,NL,109633.124
2017-09-30,GB,PT,2369.622
2017-09-30,GB,KR,4834.726
2017-09-30,GB,ES,429834.747
2017-09-30,GB,SE,61420.703
2017-09-30,GB,CH,158799.451
2017-09-30,GB,TR,2212.477
2017-09-30,GB,US,449108
2017-09-30,US,5A,5881152.841
2017-09-30,US,AU,108869.464
2017-09-30,US,AT,7431.824
2017-09-30,US,BE,10187
2017-09-30,US,CA,1032108.463
2017-09-30,US,CL,6591.217
2017-09-30,US,TW,54834
2017-09-30,US,FI,279
2017-09-30,US,FR,506699
2017-09-30,US,DE,391710
2017-09-30,US,GR,609
2017-09-30,US,IE,7675.055
2017-09-30,US,IT,38998.19
2017-09-30,US,JP,1644284.6
2017-09-30,US,NL,256854.828
2017-09-30,US,PT,3288.038
2017-09-30,US,KR,25633.732
2017-09-30,US,ES,246720.427
2017-09-30,US,SE,106221.438
2017-09-30,US,CH,509588.817
2017-09-30,US,TR,3050.459
2017-09-30,US,GB,844302
2017-12-31,AU,5A,470291.639
2017-12-31,AU,AT,706.178
2017-12-31,AU,BE,1602
2017-12-31,AU,CA,21481.939
2017-12-31,AU,CL,3.823
2017-12-31,AU,TW,12986
2017-12-31,AU,FR,24328
2017-12-31,AU,DE,26011
2017-12-31,AU,GR,68
2017-12-31,AU,IE,669.172
2017-12-31,AU,IT,1771.712
2017-12-31,AU,JP,123929.6
2017-12-31,AU,NL,70167.149
2017-12-31,AU,PT,84.09
2017-12-31,AU,KR,4465.95
2017-12-31,AU,ES,1934.159
2017-12-31,AU,SE,863.159
2017-12-31,AU,TR,194.402
2017-12-31,AU,GB,55692
2017-12-31,AU,US,94495
2017-12-31,AT,5A,197086.896
2017-12-31,AT,AU,378.729
2017-12-31,AT,BE,1128
2017-12-31,AT,CA,1687.68
2017-12-31,AT,TW,517
2017-12-31,AT,FI,529
2017-12-31,AT,FR,13560
2017-12-31,AT,DE,43111
2017-12-31,AT,GR,487
2017-12-31,AT,IE,131.166
2017-12-31,AT,IT,90219.295
2017-12-31,AT,JP,4712.4
2017-12-31,AT,NL,11418.491
2017-12-31,AT,PT,107.459
2017-12-31,AT,KR,116.04
2017-12-31,AT,ES,5759.793
2017-12-31,AT,SE,264.483
2017-12-31,AT,CH,8368.745
2017-12-31,AT,TR,124.392
2017-12-31,AT,GB,5969
2017-12-31,AT,US,8227
2017-12-31,BE,5A,502596.424
2017-12-31,BE,AU,2515.34
2017-12-31,BE,AT,2476.075
2017-12-31,BE,CA,3743.972
2017-12-31,BE,CL,2.194
2017-12-31,BE,TW,215
2017-12-31,BE,FI,1250
2017-12-31,BE,FR,226393
2017-12-31,BE,DE,27162
2017-12-31,BE,GR,502
2017-12-31,BE,IE,1174.182
2017-12-31,BE,IT,4937.199
2017-12-31,BE,JP,29472.8
2017-12-31,BE,PT,350.295
2017-12-31,BE,KR,440.237
2017-12-31,BE,ES,6529.289
2017-12-31,BE,SE,2889.051
2017-12-31,BE,TR,264.212
2017-12-31,BE,GB,10326
2017-12-31,BE,US,34019
2017-12-31,CA,5A,452225.319
2017-12-31,CA,AU,13057.274
2017-12-31,CA,AT,1275.302
2017-12-31,CA,BE,2824
